cod	sex	age	pop1	year1	pop2	year2	death
1303	f	25	95370	2000	131903	2010	93.36
1303	f	30	77811	2000	118102	2010	114.29
1303	f	35	67083	2000	96769	2010	121.57
1303	f	40	53872	2000	78314	2010	145.69
1303	f	45	41090	2000	64426	2010	165.51
1303	f	50	29702	2000	52544	2010	191.26
1303	f	55	22419	2000	39860	2010	202.80
1303	f	60	18288	2000	28866	2010	254.75
1303	f	65	14102	2000	20832	2010	271.37
1303	f	70	10118	2000	15398	2010	334.95
1303	f	75	6870	2000	10669	2010	325.76
1303	f	80	7501	2000	13007	2010	911.45
1304	f	0	3328	2000	3024	2010	30.38
1304	f	1	14592	2000	13049	2010	8.09
1304	f	5	17314	2000	17366	2010	3.18
1304	f	10	15841	2000	17822	2010	3.08
1304	f	15	13900	2000	15372	2010	4.48
1304	f	20	10269	2000	13040	2010	4.03
1304	f	25	7739	2000	11787	2010	4.40
1304	f	30	6062	2000	9586	2010	5.07
1304	f	35	5589	2000	7363	2010	5.10
1304	f	40	4212	2000	5988	2010	6.03
1304	f	45	3445	2000	5217	2010	7.50
1304	f	50	2459	2000	4044	2010	8.39
1304	f	55	2283	2000	3265	2010	9.85
1304	f	60	1796	2000	2385	2010	12.06
1304	f	65	1359	2000	2054	2010	14.26
1304	f	70	874	2000	1376	2010	16.19
1304	f	75	596	2000	955	2010	15.81
1304	f	80	739	2000	1157	2010	46.40
1401	f	0	3487	2000	3788	2010	64.40
1401	f	1	14159	2000	15225	2010	17.35
1401	f	5	16337	2000	19243	2010	5.03
1401	f	10	14981	2000	20195	2010	7.83
1401	f	15	15146	2000	18764	2010	11.77
1401	f	20	13576	2000	17946	2010	14.15
1401	f	25	11305	2000	17933	2010	20.56
1401	f	30	9785	2000	15508	2010	16.93
1401	f	35	8328	2000	12270	2010	18.49
1401	f	40	6469	2000	10154	2010	16.58
1401	f	45	4639	2000	8505	2010	23.26
1401	f	50	3186	2000	6527	2010	27.45
1401	f	55	2117	2000	4765	2010	27.77
1401	f	60	1679	2000	3333	2010	26.04
1401	f	65	1200	2000	2251	2010	31.17
1401	f	70	933	2000	1614	2010	28.12
1401	f	75	591	2000	1049	2010	32.34
1401	f	80	597	2000	1300	2010	69.63
1402	f	0	879	2000	853	2010	11.90
1402	f	1	3553	2000	3418	2010	3.09
1402	f	5	4162	2000	4870	2010	0.96
1402	f	10	4087	2000	5395	2010	1.62
1402	f	15	3614	2000	4486	2010	2.23
1402	f	20	2718	2000	3842	2010	2.42
1402	f	25	2125	2000	3859	2010	3.56
1402	f	30	1821	2000	3161	2010	2.69
1402	f	35	1847	2000	2569	2010	3.06
1402	f	40	1457	2000	2115	2010	2.94
1402	f	45	1071	2000	1874	2010	4.25
1402	f	50	799	2000	1560	2010	5.49
1402	f	55	605	2000	1163	2010	6.08
1402	f	60	411	2000	798	2010	5.43
1402	f	65	287	2000	542	2010	6.31
1402	f	70	196	2000	346	2010	4.97
1402	f	75	108	2000	192	2010	4.90
1402	f	80	105	2000	207	2010	9.83
1501	f	0	8315	2000	7718	2010	115.76
1501	f	1	34466	2000	32095	2010	27.57
1501	f	5	42189	2000	42668	2010	10.94
1501	f	10	41559	2000	44052	2010	11.85
1501	f	15	38358	2000	39658	2010	19.12
1501	f	20	29034	2000	33563	2010	18.18
1501	f	25	22405	2000	30928	2010	18.06
1501	f	30	18456	2000	26691	2010	19.32
1501	f	35	16228	2000	21752	2010	21.39
1501	f	40	13769	2000	17795	2010	26.52
1501	f	45	11405	2000	15330	2010	34.60
1501	f	50	8494	2000	12850	2010	38.17
1501	f	55	7652	2000	10788	2010	48.61
1501	f	60	5915	2000	7756	2010	55.55
1501	f	65	4891	2000	6651	2010	66.25
1501	f	70	3551	2000	4766	2010	79.31
1501	f	75	2249	2000	3446	2010	84.07
1501	f	80	2882	2000	3840	2010	218.80
1502	f	0	5966	2000	5975	2010	61.79
1502	f	1	24645	2000	24748	2010	14.72
1502	f	5	28107	2000	31577	2010	5.55
1502	f	10	25213	2000	31617	2010	5.70
1502	f	15	21158	2000	26703	2010	8.50
1502	f	20	16361	2000	22071	2010	8.07
1502	f	25	12393	2000	18924	2010	7.68
1502	f	30	9351	2000	15673	2010	7.79
1502	f	35	8232	2000	12822	2010	8.61
1502	f	40	6635	2000	9847	2010	9.97
1502	f	45	5450	2000	8065	2010	12.60
1502	f	50	4106	2000	6634	2010	13.91
1502	f	55	3860	2000	5536	2010	17.88
1502	f	60	3018	2000	4108	2010	20.88
1502	f	65	2565	2000	3547	2010	25.33
1502	f	70	1671	2000	2470	2010	28.55
1502	f	75	1190	2000	1755	2010	31.38
1502	f	80	1896	2000	2352	2010	99.60
1503	f	0	21079	2000	18322	2010	387.12
1503	f	1	84518	2000	74380	2010	88.75
1503	f	5	104056	2000	99004	2010	35.16
1503	f	10	108869	2000	111653	2010	40.75
1503	f	15	125622	2000	117819	2010	79.74
1503	f	20	118234	2000	124703	2010	94.20
1503	f	25	101278	2000	126022	2010	101.88
1503	f	30	87841	2000	114203	2010	113.55
1503	f	35	74387	2000	99366	2010	129.08
1503	f	40	63261	2000	86019	2010	166.49
1503	f	45	49738	2000	71240	2010	207.32
1503	f	50	38437	2000	60796	2010	232.91
1503	f	55	28845	2000	47132	2010	263.28
1503	f	60	23432	2000	36292	2010	319.73
1503	f	65	17959	2000	27060	2010	340.42
1503	f	70	13605	2000	20036	2010	423.07
1503	f	75	8653	2000	13887	2010	437.70
1503	f	80	11226	2000	17350	2010	1225.02
1504	f	0	19240	2000	17327	2010	239.91
1504	f	1	80216	2000	74146	2010	58.47
1504	f	5	99428	2000	99477	2010	23.55
1504	f	10	97254	2000	105162	2010	25.90
1504	f	15	85494	2000	96398	2010	41.37
1504	f	20	64809	2000	85502	2010	40.68
1504	f	25	50598	2000	77352	2010	40.67
1504	f	30	41805	2000	63741	2010	42.53
1504	f	35	34981	2000	52583	2010	46.43
1504	f	40	29230	2000	43247	2010	56.53
1504	f	45	24631	2000	34354	2010	70.80
1504	f	50	19504	2000	29198	2010	81.59
1504	f	55	17750	2000	24868	2010	104.55
1504	f	60	14373	2000	19263	2010	126.84
1504	f	65	10991	2000	16301	2010	146.77
1504	f	70	8081	2000	11828	2010	177.62
1504	f	75	5262	2000	7803	2010	179.97
1504	f	80	7507	2000	9777	2010	523.22
1505	f	0	4917	2000	4565	2010	75.95
1505	f	1	21565	2000	19876	2010	18.95
1505	f	5	26343	2000	25512	2010	7.36
1505	f	10	25629	2000	27312	2010	8.03
1505	f	15	24315	2000	25029	2010	13.26
1505	f	20	20025	2000	22758	2010	13.60
1505	f	25	16255	2000	21778	2010	14.01
1505	f	30	14261	2000	18606	2010	15.21
1505	f	35	12045	2000	14732	2010	16.39
1505	f	40	9794	2000	12493	2010	20.50
1505	f	45	7007	2000	10134	2010	24.15
1505	f	50	5178	2000	8450	2010	26.36
1505	f	55	4073	2000	6323	2010	29.74
1505	f	60	3165	2000	4505	2010	33.93
1505	f	65	2044	2000	3236	2010	32.86
1505	f	70	1310	2000	2255	2010	36.80
1505	f	75	773	2000	1398	2010	34.59
1505	f	80	720	2000	1387	2010	74.10
1506	f	0	14828	2000	15990	2010	273.10
1506	f	1	61949	2000	66097	2010	65.24
1506	f	5	74147	2000	85489	2010	25.28
1506	f	10	73976	2000	90825	2010	28.02
1506	f	15	70081	2000	84593	2010	46.58
1506	f	20	58520	2000	84866	2010	50.99
1506	f	25	46987	2000	79713	2010	52.39
1506	f	30	40890	2000	68340	2010	57.08
1506	f	35	34698	2000	53756	2010	60.92
1506	f	40	27436	2000	44282	2010	73.32
1506	f	45	20914	2000	35034	2010	88.05
1506	f	50	14969	2000	27575	2010	92.77
1506	f	55	11945	2000	21123	2010	106.11
1506	f	60	8734	2000	14455	2010	114.77
1506	f	65	6032	2000	10552	2010	116.21
1506	f	70	3602	2000	7259	2010	126.26
1506	f	75	2196	2000	4386	2010	118.01
1506	f	80	2387	2000	4148	2010	259.72
1601	f	0	544	2000	633	2010	4.97
1601	f	1	2252	2000	2577	2010	0.77
1601	f	5	2623	2000	3504	2010	0.32
1601	f	10	2297	2000	3270	2010	0.42
1601	f	15	1953	2000	2739	2010	0.47
1601	f	20	1542	2000	2348	2010	0.58
1601	f	25	1272	2000	2219	2010	0.54
1601	f	30	1138	2000	1951	2010	0.58
1601	f	35	876	2000	1556	2010	0.56
1601	f	40	676	2000	1278	2010	0.62
1601	f	45	503	2000	1006	2010	0.75
1601	f	50	372	2000	792	2010	0.93
1601	f	55	277	2000	587	2010	0.89
1601	f	60	203	2000	346	2010	1.16
1601	f	65	152	2000	286	2010	1.27
1601	f	70	101	2000	176	2010	1.45
1601	f	75	62	2000	100	2010	0.91
1601	f	80	94	2000	154	2010	4.08
1602	f	0	6094	2000	6382	2010	126.79
1602	f	1	24493	2000	24727	2010	18.52
1602	f	5	27417	2000	32085	2010	7.08
1602	f	10	26969	2000	36031	2010	11.01
1602	f	15	27289	2000	33992	2010	13.53
1602	f	20	23842	2000	32155	2010	17.47
1602	f	25	19683	2000	30411	2010	18.54
1602	f	30	16003	2000	26273	2010	19.96
1602	f	35	12956	2000	21984	2010	19.01
1602	f	40	9973	2000	17161	2010	19.93
1602	f	45	7404	2000	13179	2010	25.31
1602	f	50	5141	2000	10353	2010	28.59
1602	f	55	4020	2000	7583	2010	28.16
1602	f	60	3067	2000	5149	2010	42.06
1602	f	65	2333	2000	4164	2010	42.92
1602	f	70	1529	2000	2881	2010	51.38
1602	f	75	953	2000	1979	2010	37.96
1602	f	80	1476	2000	2380	2010	151.86
1701	f	0	8412	2000	7241	2010	142.35
1701	f	1	34074	2000	30112	2010	30.62
1701	f	5	42814	2000	40413	2010	19.16
1701	f	10	44959	2000	44230	2010	11.72
1701	f	15	43617	2000	42267	2010	23.52
1701	f	20	36876	2000	40072	2010	30.76
1701	f	25	29589	2000	37964	2010	26.54
1701	f	30	27234	2000	35583	2010	30.27
1701	f	35	23359	2000	29321	2010	37.60
1701	f	40	19316	2000	26923	2010	43.96
1701	f	45	15674	2000	22472	2010	61.75
1701	f	50	12456	2000	18545	2010	66.71
1701	f	55	9914	2000	15350	2010	75.48
1701	f	60	8542	2000	11900	2010	96.04
1701	f	65	6425	2000	8993	2010	106.35
1701	f	70	4478	2000	7132	2010	135.28
1701	f	75	2990	2000	4721	2010	134.95
1701	f	80	3311	2000	5209	2010	346.33
1702	f	0	4485	2000	4439	2010	78.40
1702	f	1	18823	2000	18793	2010	17.33
1702	f	5	22850	2000	23520	2010	10.32
1702	f	10	23146	2000	26245	2010	6.27
1702	f	15	22448	2000	26328	2010	12.93
1702	f	20	19655	2000	25393	2010	17.18
1702	f	25	15833	2000	24762	2010	15.36
1702	f	30	13849	2000	22099	2010	16.64
1702	f	35	11813	2000	17736	2010	20.31
1702	f	40	9530	2000	15126	2010	22.48
1702	f	45	7266	2000	12375	2010	30.20
1702	f	50	5664	2000	9981	2010	32.25
1702	f	55	4602	2000	7512	2010	34.60
1702	f	60	3727	2000	5733	2010	42.54
1702	f	65	2695	2000	4408	2010	46.72
1702	f	70	1952	2000	3298	2010	58.46
1702	f	75	1277	2000	2209	2010	58.26
1702	f	80	1636	2000	2616	2010	164.90
2101	f	0	24095	2000	22352	2010	336.62
2101	f	1	97812	2000	92914	2010	80.15
2101	f	5	121404	2000	120411	2010	30.07
2101	f	10	136168	2000	133458	2010	37.17
2101	f	15	137091	2000	133842	2010	67.64
2101	f	20	111114	2000	140742	2010	85.62
2101	f	25	87021	2000	129852	2010	95.96
2101	f	30	76014	2000	109215	2010	102.39
2101	f	35	66128	2000	90101	2010	114.31
2101	f	40	54292	2000	79148	2010	137.17
2101	f	45	43324	2000	66107	2010	165.58
2101	f	50	33363	2000	55105	2010	189.14
2101	f	55	27783	2000	44701	2010	215.49
2101	f	60	24149	2000	33587	2010	251.65
2101	f	65	18619	2000	26410	2010	278.33
2101	f	70	13067	2000	21045	2010	325.11
2101	f	75	9299	2000	14415	2010	329.87
2101	f	80	12158	2000	17938	2010	846.72
2102	f	0	16064	2000	13391	2010	180.23
2102	f	1	63591	2000	57022	2010	42.66
2102	f	5	75940	2000	75943	2010	16.37
2102	f	10	81014	2000	80692	2010	19.12
2102	f	15	77210	2000	72585	2010	32.24
2102	f	20	58708	2000	68927	2010	37.31
2102	f	25	43332	2000	63816	2010	42.31
2102	f	30	37832	2000	53109	2010	43.95
2102	f	35	33328	2000	41770	2010	47.23
2102	f	40	28651	2000	36583	2010	58.83
2102	f	45	23852	2000	31438	2010	73.27
2102	f	50	19108	2000	26874	2010	86.86
2102	f	55	16473	2000	22602	2010	102.93
2102	f	60	13266	2000	17888	2010	119.15
2102	f	65	9747	2000	14247	2010	131.53
2102	f	70	6449	2000	10554	2010	145.76
2102	f	75	4634	2000	6731	2010	141.02
2102	f	80	5197	2000	7822	2010	332.26
2103	f	0	10207	2000	8381	2010	99.21
2103	f	1	41022	2000	36721	2010	24.03
2103	f	5	52318	2000	47350	2010	9.22
2103	f	10	55061	2000	51037	2010	10.85
2103	f	15	50805	2000	47977	2010	18.42
2103	f	20	38118	2000	42651	2010	20.50
2103	f	25	27973	2000	38696	2010	22.46
2103	f	30	24799	2000	33513	2010	24.30
2103	f	35	22930	2000	26764	2010	27.21
2103	f	40	19587	2000	23797	2010	33.65
2103	f	45	17085	2000	21497	2010	44.10
2103	f	50	14235	2000	18376	2010	52.81
2103	f	55	12303	2000	16373	2010	64.70
2103	f	60	10817	2000	13391	2010	79.53
2103	f	65	7716	2000	10487	2010	85.36
2103	f	70	5785	2000	8494	2010	103.93
2103	f	75	4190	2000	5364	2010	100.67
2103	f	80	4967	2000	6947	2010	257.31
2104	f	0	14820	2000	12577	2010	160.10
2104	f	1	57557	2000	54699	2010	37.96
2104	f	5	70959	2000	70509	2010	14.36
2104	f	10	76463	2000	74929	2010	16.93
2104	f	15	69448	2000	68627	2010	28.14
2104	f	20	51919	2000	63113	2010	31.84
2104	f	25	38034	2000	56109	2010	34.54
2104	f	30	34200	2000	47675	2010	37.13
2104	f	35	32550	2000	38098	2010	42.26
2104	f	40	28028	2000	34664	2010	52.92
2104	f	45	24313	2000	31880	2010	69.94
2104	f	50	19813	2000	27469	2010	83.43
2104	f	55	17917	2000	24307	2010	103.52
2104	f	60	15579	2000	19449	2010	125.25
2104	f	65	11697	2000	15882	2010	140.45
2104	f	70	8214	2000	12624	2010	164.82
2104	f	75	5942	2000	8529	2010	166.64
2104	f	80	7703	2000	10455	2010	423.32
2105	f	0	3308	2000	2771	2010	35.65
2105	f	1	13041	2000	12082	2010	8.52
2105	f	5	16174	2000	15669	2010	3.31
2105	f	10	16842	2000	17460	2010	3.93
2105	f	15	15177	2000	16208	2010	6.64
2105	f	20	11190	2000	14515	2010	7.28
2105	f	25	8333	2000	13099	2010	8.33
2105	f	30	7680	2000	11218	2010	8.88
2105	f	35	6924	2000	8886	2010	9.57
2105	f	40	5871	2000	8093	2010	12.32
2105	f	45	4833	2000	6847	2010	15.09
2105	f	50	4142	2000	5846	2010	18.36
2105	f	55	3360	2000	4813	2010	21.10
2105	f	60	3017	2000	3977	2010	25.92
2105	f	65	2359	2000	2961	2010	27.99
2105	f	70	1586	2000	2458	2010	33.75
2105	f	75	1151	2000	1712	2010	34.81
2105	f	80	1435	2000	1911	2010	82.29
2201	f	0	6231	2000	4808	2010	102.63
2201	f	1	25663	2000	21204	2010	16.33
2201	f	5	32675	2000	28795	2010	7.08
2201	f	10	37368	2000	32417	2010	9.59
2201	f	15	33931	2000	31860	2010	13.42
2201	f	20	26031	2000	30762	2010	18.91
2201	f	25	19691	2000	27029	2010	15.49
2201	f	30	18027	2000	23924	2010	18.98
2201	f	35	16448	2000	19873	2010	22.38
2201	f	40	14105	2000	18259	2010	32.64
2201	f	45	12625	2000	16304	2010	40.77
2201	f	50	10637	2000	13921	2010	47.99
2201	f	55	8891	2000	12652	2010	62.15
2201	f	60	8016	2000	10268	2010	78.22
2201	f	65	6368	2000	8155	2010	91.18
2201	f	70	4799	2000	6845	2010	118.17
2201	f	75	3171	2000	4786	2010	126.63
2201	f	80	3746	2000	5706	2010	363.63
2202	f	0	12808	2000	10446	2010	224.87
2202	f	1	52576	2000	43602	2010	34.94
2202	f	5	65056	2000	58021	2010	14.73
2202	f	10	77530	2000	67194	2010	20.65
2202	f	15	81578	2000	68254	2010	31.42
2202	f	20	70362	2000	74816	2010	50.14
2202	f	25	54758	2000	70445	2010	43.20
2202	f	30	49189	2000	63963	2010	53.13
2202	f	35	45441	2000	53575	2010	63.34
2202	f	40	39331	2000	48944	2010	93.01
2202	f	45	32282	2000	44201	2010	111.76
2202	f	50	25283	2000	38574	2010	129.18
2202	f	55	19942	2000	31792	2010	154.34
2202	f	60	17703	2000	24607	2010	187.56
2202	f	65	13479	2000	18479	2010	207.98
2202	f	70	10491	2000	15355	2010	272.10
2202	f	75	7001	2000	10644	2010	291.14
2202	f	80	7826	2000	13543	2010	852.64
2203	f	0	4937	2000	3989	2010	70.45
2203	f	1	21040	2000	17402	2010	11.43
2203	f	5	26294	2000	23962	2010	5.00
2203	f	10	29668	2000	26606	2010	6.71
2203	f	15	28348	2000	25397	2010	9.46
2203	f	20	20804	2000	23343	2010	12.71
2203	f	25	15370	2000	21407	2010	10.57
2203	f	30	14270	2000	18923	2010	13.03
2203	f	35	13536	2000	15424	2010	15.44
2203	f	40	11443	2000	14327	2010	22.38
2203	f	45	9924	2000	13242	2010	28.22
2203	f	50	8460	2000	11207	2010	33.30
2203	f	55	7298	2000	9968	2010	43.18
2203	f	60	6691	2000	8227	2010	55.18
2203	f	65	4867	2000	6463	2010	61.48
2203	f	70	3948	2000	5607	2010	84.39
2203	f	75	2579	2000	3626	2010	85.87
2203	f	80	3116	2000	4822	2010	266.41
2204	f	0	4849	2000	3724	2010	72.53
2204	f	1	20389	2000	16117	2010	11.64
2204	f	5	25207	2000	22786	2010	5.13
2204	f	10	28968	2000	25716	2010	7.01
2204	f	15	27045	2000	24412	2010	9.77
2204	f	20	22287	2000	23562	2010	14.17
2204	f	25	17779	2000	21506	2010	12.14
2204	f	30	17093	2000	20336	2010	15.78
2204	f	35	14984	2000	17807	2010	18.87
2204	f	40	12442	2000	17069	2010	27.40
2204	f	45	10392	2000	14877	2010	33.15
2204	f	50	9463	2000	12261	2010	39.60
2204	f	55	8416	2000	10449	2010	50.77
2204	f	60	6974	2000	9188	2010	64.34
2204	f	65	4978	2000	7512	2010	73.01
2204	f	70	4088	2000	6004	2010	96.27
2204	f	75	2885	2000	3800	2010	99.49
2204	f	80	3097	2000	4847	2010	287.93
2301	f	0	13667	2000	10399	2010	209.00
2301	f	1	57179	2000	43352	2010	39.47
2301	f	5	71511	2000	59779	2010	15.49
2301	f	10	74457	2000	74673	2010	18.87
2301	f	15	64459	2000	70975	2010	30.31
2301	f	20	49733	2000	62493	2010	30.45
2301	f	25	40212	2000	53507	2010	31.00
2301	f	30	37133	2000	47615	2010	36.23
2301	f	35	33626	2000	41705	2010	45.01
2301	f	40	26882	2000	38705	2010	56.85
2301	f	45	23599	2000	34179	2010	79.94
2301	f	50	21805	2000	27247	2010	93.71
2301	f	55	18636	2000	23995	2010	116.84
2301	f	60	17134	2000	21657	2010	165.63
2301	f	65	13418	2000	17309	2010	187.76
2301	f	70	10956	2000	14921	2010	252.54
2301	f	75	7799	2000	10366	2010	288.63
2301	f	80	8878	2000	13655	2010	880.60
2302	f	0	9445	2000	7827	2010	126.81
2302	f	1	41205	2000	32539	2010	24.69
2302	f	5	52081	2000	43893	2010	9.75
2302	f	10	53539	2000	54809	2010	11.89
2302	f	15	47671	2000	52678	2010	19.45
2302	f	20	37154	2000	46155	2010	19.61
2302	f	25	29993	2000	41385	2010	20.50
2302	f	30	28119	2000	36911	2010	24.08
2302	f	35	25033	2000	32105	2010	29.51
2302	f	40	19771	2000	29907	2010	37.31
2302	f	45	17139	2000	25774	2010	51.68
2302	f	50	14981	2000	20396	2010	58.45
2302	f	55	13085	2000	17981	2010	73.89
2302	f	60	12534	2000	15304	2010	103.07
2302	f	65	9725	2000	12383	2010	117.16
2302	f	70	8410	2000	11035	2010	164.75
2302	f	75	5693	2000	7596	2010	183.21
2302	f	80	6116	2000	10695	2010	572.58
2303	f	0	28093	2000	24191	2010	479.55
2303	f	1	117952	2000	98188	2010	90.13
2303	f	5	147310	2000	128731	2010	34.70
2303	f	10	156094	2000	154967	2010	41.71
2303	f	15	166104	2000	166767	2010	79.22
2303	f	20	152707	2000	184864	2010	97.08
2303	f	25	134162	2000	175975	2010	108.59
2303	f	30	127501	2000	153566	2010	127.84
2303	f	35	115560	2000	136559	2010	160.52
2303	f	40	90582	2000	129950	2010	202.51
2303	f	45	73199	2000	114584	2010	274.26
2303	f	50	60060	2000	89786	2010	301.24
2303	f	55	43594	2000	71046	2010	330.89
2303	f	60	38757	2000	57576	2010	433.98
2303	f	65	28402	2000	41820	2010	452.84
2303	f	70	23861	2000	34596	2010	602.82
2303	f	75	16120	2000	22808	2010	653.84
2303	f	80	17066	2000	31941	2010	2016.08
2304	f	0	7904	2000	6266	2010	113.14
2304	f	1	35007	2000	26167	2010	22.27
2304	f	5	46014	2000	36698	2010	9.11
2304	f	10	48874	2000	44594	2010	11.07
2304	f	15	42360	2000	43704	2010	18.08
2304	f	20	33294	2000	37920	2010	18.17
2304	f	25	27379	2000	32281	2010	18.57
2304	f	30	26683	2000	30441	2010	23.00
2304	f	35	25084	2000	27779	2010	29.74
2304	f	40	20984	2000	27023	2010	39.27
2304	f	45	18705	2000	25114	2010	57.17
2304	f	50	16792	2000	21019	2010	67.87
2304	f	55	14470	2000	19007	2010	86.40
2304	f	60	14074	2000	16472	2010	122.69
2304	f	65	9614	2000	13098	2010	130.64
2304	f	70	8901	2000	12096	2010	193.23
2304	f	75	6442	2000	7547	2010	209.24
2304	f	80	7050	2000	11245	2010	676.10
2305	f	0	4417	2000	3574	2010	65.76
2305	f	1	19358	2000	14642	2010	12.76
2305	f	5	25561	2000	20323	2010	5.18
2305	f	10	28074	2000	24953	2010	6.38
2305	f	15	26291	2000	25167	2010	11.01
2305	f	20	20935	2000	24474	2010	11.76
2305	f	25	17940	2000	22780	2010	12.86
2305	f	30	17149	2000	20108	2010	15.25
2305	f	35	16394	2000	18429	2010	19.96
2305	f	40	12734	2000	17426	2010	25.00
2305	f	45	11245	2000	16410	2010	36.52
2305	f	50	10446	2000	12723	2010	42.29
2305	f	55	8298	2000	11184	2010	50.94
2305	f	60	6579	2000	10026	2010	67.51
2305	f	65	5094	2000	7523	2010	73.43
