cod	sex	age	pop1	year1	pop2	year2	death
3107	f	20	203388	1980	228543	1991	215.05
3107	f	25	162321	1980	226041	1991	258.38
3107	f	30	126175	1980	201179	1991	309.84
3107	f	35	100743	1980	168030	1991	368.38
3107	f	40	88121	1980	132454	1991	429.71
3107	f	45	72489	1980	102045	1991	461.37
3107	f	50	62103	1980	84738	1991	549.55
3107	f	55	46952	1980	71123	1991	624.05
3107	f	60	38127	1980	60422	1991	808.74
3107	f	65	30182	1980	44583	1991	897.50
3107	f	70	19494	1980	31005	1991	1032.61
3107	f	75	12499	1980	22066	1991	1098.30
3107	f	80	10151	1980	20361	1991	1932.74
3108	f	0	20854	1980	15514	1991	669.34
3108	f	1	79050	1980	64904	1991	142.22
3108	f	5	92184	1980	88268	1991	41.23
3108	f	10	92508	1980	90159	1991	35.57
3108	f	15	85523	1980	79686	1991	51.52
3108	f	20	66014	1980	67678	1991	60.88
3108	f	25	50848	1980	60548	1991	68.59
3108	f	30	39112	1980	51728	1991	79.23
3108	f	35	35337	1980	45870	1991	103.78
3108	f	40	32606	1980	36273	1991	125.07
3108	f	45	26853	1980	30436	1991	139.04
3108	f	50	21562	1980	26745	1991	164.08
3108	f	55	16499	1980	23572	1991	191.50
3108	f	60	12868	1980	19602	1991	240.66
3108	f	65	11319	1980	14166	1991	278.94
3108	f	70	7223	1980	9743	1991	318.09
3108	f	75	4870	1980	6900	1991	343.31
3108	f	80	3473	1980	6978	1991	594.29
3109	f	0	8111	1980	6854	1991	286.03
3109	f	1	28856	1980	28486	1991	57.39
3109	f	5	34865	1980	37022	1991	17.13
3109	f	10	36548	1980	38487	1991	15.45
3109	f	15	37629	1980	35172	1991	24.20
3109	f	20	30568	1980	33669	1991	30.99
3109	f	25	24040	1980	32853	1991	36.71
3109	f	30	19411	1980	29284	1991	44.89
3109	f	35	16983	1980	24934	1991	56.45
3109	f	40	15579	1980	20157	1991	68.34
3109	f	45	13314	1980	16657	1991	77.32
3109	f	50	11781	1980	14199	1991	94.75
3109	f	55	9233	1980	12645	1991	112.61
3109	f	60	7598	1980	10852	1991	147.58
3109	f	65	6689	1980	8509	1991	178.19
3109	f	70	3921	1980	5961	1991	196.55
3109	f	75	2289	1980	4171	1991	198.66
3109	f	80	1917	1980	3475	1991	332.84
3110	f	0	21246	1980	19556	1991	785.78
3110	f	1	78101	1980	78703	1991	159.76
3110	f	5	96158	1980	102607	1991	48.20
3110	f	10	98228	1980	103543	1991	42.16
3110	f	15	97369	1980	94065	1991	64.43
3110	f	20	81437	1980	88366	1991	83.19
3110	f	25	63103	1980	84891	1991	96.96
3110	f	30	50607	1980	76800	1991	118.58
3110	f	35	43328	1980	65968	1991	148.22
3110	f	40	39767	1980	52918	1991	178.86
3110	f	45	34384	1980	42608	1991	200.97
3110	f	50	31354	1980	37399	1991	253.56
3110	f	55	24286	1980	33163	1991	298.36
3110	f	60	20064	1980	29581	1991	399.71
3110	f	65	16395	1980	22742	1991	461.01
3110	f	70	10470	1980	15978	1991	530.85
3110	f	75	6775	1980	10757	1991	548.80
3110	f	80	5013	1980	9538	1991	900.35
3111	f	0	5150	1980	4464	1991	198.08
3111	f	1	19352	1980	17902	1991	41.26
3111	f	5	23146	1980	23116	1991	12.01
3111	f	10	24736	1980	24744	1991	10.93
3111	f	15	24901	1980	22755	1991	16.92
3111	f	20	20899	1980	22016	1991	22.13
3111	f	25	15828	1980	21080	1991	25.37
3111	f	30	12966	1980	18908	1991	31.05
3111	f	35	10825	1980	15871	1991	37.97
3111	f	40	9835	1980	13053	1991	46.12
3111	f	45	9027	1980	10695	1991	53.93
3111	f	50	7972	1980	9101	1991	65.86
3111	f	55	6368	1980	8428	1991	80.00
3111	f	60	5502	1980	7486	1991	109.21
3111	f	65	4324	1980	5719	1991	123.41
3111	f	70	2570	1980	3952	1991	135.96
3111	f	75	1677	1980	2865	1991	146.33
3111	f	80	1360	1980	2316	1991	235.92
3112	f	0	21228	1980	18176	1991	719.20
3112	f	1	77527	1980	75506	1991	148.01
3112	f	5	92611	1980	97974	1991	43.23
3112	f	10	97941	1980	99096	1991	38.38
3112	f	15	98375	1980	88108	1991	58.59
3112	f	20	80534	1980	83330	1991	74.79
3112	f	25	61123	1980	79356	1991	85.59
3112	f	30	48454	1980	71378	1991	102.84
3112	f	35	42744	1980	61683	1991	131.39
3112	f	40	39907	1980	50750	1991	162.11
3112	f	45	36285	1980	41045	1991	187.51
3112	f	50	33069	1980	36164	1991	236.56
3112	f	55	26211	1980	33747	1991	286.65
3112	f	60	21360	1980	30916	1991	385.60
3112	f	65	17858	1980	23923	1991	452.41
3112	f	70	11930	1980	16622	1991	531.44
3112	f	75	8227	1980	11850	1991	581.31
3112	f	80	6157	1980	11274	1991	980.84
3201	f	0	5294	1980	3574	1991	148.57
3201	f	1	20060	1980	15674	1991	45.19
3201	f	5	24410	1980	20917	1991	11.56
3201	f	10	24177	1980	21413	1991	8.98
3201	f	15	22275	1980	18909	1991	14.44
3201	f	20	17361	1980	16923	1991	16.94
3201	f	25	12951	1980	15120	1991	16.84
3201	f	30	9621	1980	13205	1991	17.50
3201	f	35	8755	1980	11146	1991	22.66
3201	f	40	7769	1980	8692	1991	27.30
3201	f	45	6588	1980	7031	1991	29.14
3201	f	50	5300	1980	6161	1991	34.41
3201	f	55	3947	1980	5559	1991	42.92
3201	f	60	3175	1980	4516	1991	51.13
3201	f	65	2984	1980	3298	1991	63.25
3201	f	70	1847	1980	2250	1991	75.44
3201	f	75	1211	1980	1658	1991	84.58
3201	f	80	841	1980	1666	1991	152.89
3202	f	0	5289	1980	4690	1991	154.15
3202	f	1	19466	1980	19773	1991	44.40
3202	f	5	22291	1980	26016	1991	11.04
3202	f	10	20988	1980	25655	1991	8.50
3202	f	15	18997	1980	21565	1991	13.31
3202	f	20	15261	1980	18799	1991	15.80
3202	f	25	11819	1980	17216	1991	16.22
3202	f	30	8384	1980	14921	1991	16.56
3202	f	35	7261	1980	12618	1991	20.95
3202	f	40	6355	1980	9036	1991	23.63
3202	f	45	5233	1980	6963	1991	24.54
3202	f	50	4190	1980	5849	1991	28.34
3202	f	55	2977	1980	5055	1991	34.27
3202	f	60	2377	1980	4044	1991	39.99
3202	f	65	2188	1980	2946	1991	48.44
3202	f	70	1577	1980	1950	1991	61.11
3202	f	75	958	1980	1446	1991	66.44
3202	f	80	807	1980	1539	1991	134.35
3203	f	0	14340	1980	14023	1991	429.63
3203	f	1	50037	1980	59345	1991	118.62
3203	f	5	54093	1980	79073	1991	28.95
3203	f	10	53982	1980	78691	1991	23.58
3203	f	15	58334	1980	69810	1991	41.40
3203	f	20	53462	1980	67166	1991	55.12
3203	f	25	42568	1980	65911	1991	59.53
3203	f	30	31499	1980	59756	1991	63.58
3203	f	35	25054	1980	50024	1991	77.27
3203	f	40	22106	1980	37355	1991	88.83
3203	f	45	18819	1980	27761	1991	92.19
3203	f	50	15563	1980	23185	1991	107.65
3203	f	55	11188	1980	19883	1991	130.38
3203	f	60	8955	1980	16870	1991	157.78
3203	f	65	7635	1980	11534	1991	177.60
3203	f	70	4834	1980	7825	1991	211.51
3203	f	75	3661	1980	5649	1991	253.22
3203	f	80	2743	1980	5546	1991	466.55
3204	f	0	5512	1980	4866	1991	184.05
3204	f	1	20190	1980	20548	1991	53.22
3204	f	5	22741	1980	25851	1991	12.83
3204	f	10	23670	1980	25989	1991	10.39
3204	f	15	23282	1980	22418	1991	17.18
3204	f	20	18645	1980	20595	1991	20.73
3204	f	25	13963	1980	19603	1991	21.33
3204	f	30	10565	1980	16855	1991	22.24
3204	f	35	9106	1980	14653	1991	28.50
3204	f	40	8724	1980	11319	1991	35.28
3204	f	45	7744	1980	8805	1991	37.86
3204	f	50	6414	1980	7929	1991	45.96
3204	f	55	5418	1980	7297	1991	60.94
3204	f	60	4089	1980	6412	1991	74.13
3204	f	65	3475	1980	4879	1991	89.23
3204	f	70	2417	1980	3181	1991	109.92
3204	f	75	1702	1980	2285	1991	125.75
3204	f	80	1379	1980	2376	1991	241.93
3301	f	0	2802	1980	2447	1991	104.07
3301	f	1	10817	1980	9965	1991	20.91
3301	f	5	12836	1980	13910	1991	6.31
3301	f	10	13719	1980	14586	1991	6.88
3301	f	15	13893	1980	13081	1991	10.29
3301	f	20	10842	1980	12284	1991	11.45
3301	f	25	8390	1980	12251	1991	13.28
3301	f	30	6738	1980	10442	1991	15.19
3301	f	35	6096	1980	9066	1991	19.96
3301	f	40	5463	1980	7617	1991	24.94
3301	f	45	5009	1980	6324	1991	29.95
3301	f	50	4576	1980	5376	1991	38.87
3301	f	55	3493	1980	5108	1991	46.51
3301	f	60	3009	1980	4722	1991	61.90
3301	f	65	2589	1980	3628	1991	77.89
3301	f	70	1768	1980	2535	1991	85.02
3301	f	75	1289	1980	1860	1991	99.74
3301	f	80	972	1980	1911	1991	183.85
3302	f	0	6565	1980	5946	1991	276.36
3302	f	1	25662	1980	24810	1991	56.23
3302	f	5	29990	1980	32500	1991	16.54
3302	f	10	31542	1980	33336	1991	17.73
3302	f	15	33196	1980	29685	1991	27.03
3302	f	20	26256	1980	28085	1991	30.35
3302	f	25	20303	1980	28555	1991	35.46
3302	f	30	16257	1980	25498	1991	41.52
3302	f	35	14220	1980	21090	1991	52.32
3302	f	40	13032	1980	17380	1991	65.47
3302	f	45	10920	1980	13924	1991	73.82
3302	f	50	9457	1980	11935	1991	93.68
3302	f	55	7227	1980	10254	1991	106.58
3302	f	60	6222	1980	8934	1991	137.31
3302	f	65	5396	1980	6347	1991	167.52
3302	f	70	3630	1980	4689	1991	186.37
3302	f	75	2394	1980	3315	1991	204.18
3302	f	80	2179	1980	3419	1991	407.87
3303	f	0	4433	1980	3609	1991	147.63
3303	f	1	16492	1980	16029	1991	29.46
3303	f	5	19718	1980	21131	1991	8.93
3303	f	10	20564	1980	22249	1991	9.60
3303	f	15	20164	1980	20183	1991	14.31
3303	f	20	17238	1980	19710	1991	17.06
3303	f	25	14501	1980	19548	1991	20.64
3303	f	30	11904	1980	17616	1991	24.57
3303	f	35	9789	1980	15452	1991	30.98
3303	f	40	8545	1980	13048	1991	38.37
3303	f	45	7334	1980	10108	1991	43.01
3303	f	50	7111	1980	8363	1991	56.52
3303	f	55	5191	1980	7187	1991	63.06
3303	f	60	4222	1980	6750	1991	82.66
3303	f	65	3621	1980	4932	1991	100.60
3303	f	70	2403	1980	3533	1991	109.85
3303	f	75	1535	1980	2451	1991	117.53
3303	f	80	1362	1980	2319	1991	223.30
3304	f	0	3167	1980	3107	1991	116.71
3304	f	1	11821	1980	12881	1991	22.77
3304	f	5	13793	1980	16654	1991	6.84
3304	f	10	13498	1980	16868	1991	6.97
3304	f	15	12970	1980	14942	1991	10.25
3304	f	20	10833	1980	14242	1991	11.96
3304	f	25	8520	1980	14070	1991	14.11
3304	f	30	6983	1980	12470	1991	16.61
3304	f	35	5780	1980	10292	1991	20.30
3304	f	40	5058	1980	8044	1991	24.12
3304	f	45	3991	1980	6285	1991	26.17
3304	f	50	3535	1980	5173	1991	32.83
3304	f	55	2555	1980	4573	1991	37.48
3304	f	60	2502	1980	3865	1991	49.83
3304	f	65	1775	1980	2779	1991	55.25
3304	f	70	1151	1980	1847	1991	57.34
3304	f	75	820	1980	1298	1991	64.87
3304	f	80	817	1980	1355	1991	136.83
3305	f	0	8746	1980	7487	1991	331.28
3305	f	1	32396	1980	31030	1991	64.63
3305	f	5	36587	1980	41643	1991	18.98
3305	f	10	36539	1980	42744	1991	19.69
3305	f	15	40532	1980	38137	1991	31.18
3305	f	20	37162	1980	36700	1991	38.29
3305	f	25	31227	1980	39008	1991	47.59
3305	f	30	24102	1980	36804	1991	56.37
3305	f	35	18631	1980	31724	1991	68.48
3305	f	40	16258	1980	24485	1991	80.73
3305	f	45	13961	1980	18206	1991	88.58
3305	f	50	11980	1980	15063	1991	109.93
3305	f	55	9014	1980	12975	1991	124.67
3305	f	60	6651	1980	11396	1991	150.98
3305	f	65	4888	1980	8065	1991	168.20
3305	f	70	3044	1980	5189	1991	168.43
3305	f	75	2274	1980	3497	1991	190.04
3305	f	80	1808	1980	3124	1991	332.83
3306	f	0	106764	1980	88039	1991	3630.76
3306	f	1	385438	1980	360458	1991	691.27
3306	f	5	452058	1980	475294	1991	208.30
3306	f	10	445919	1980	497052	1991	216.21
3306	f	15	490788	1980	471451	1991	351.84
3306	f	20	486337	1980	470569	1991	457.61
3306	f	25	439320	1980	487197	1991	583.52
3306	f	30	361796	1980	465359	1991	717.09
3306	f	35	294045	1980	426204	1991	919.98
3306	f	40	274478	1980	355202	1991	1166.84
3306	f	45	240416	1980	276568	1991	1324.93
3306	f	50	220772	1980	244323	1991	1757.38
3306	f	55	168896	1980	215305	1991	2031.05
3306	f	60	130068	1980	196834	1991	2561.29
3306	f	65	102495	1980	144974	1991	3010.33
3306	f	70	70397	1980	99229	1991	3257.56
3306	f	75	47671	1980	69428	1991	3594.48
3306	f	80	42101	1980	67564	1991	6926.14
3501	f	0	12142	1980	10738	1991	385.06
3501	f	1	44336	1980	44325	1991	51.82
3501	f	5	55051	1980	59232	1991	18.17
3501	f	10	58525	1980	61547	1991	20.25
3501	f	15	59158	1980	57053	1991	34.79
3501	f	20	50262	1980	55805	1991	40.77
3501	f	25	40482	1980	55061	1991	44.09
3501	f	30	34786	1980	50490	1991	52.30
3501	f	35	30705	1980	43809	1991	68.95
3501	f	40	28545	1980	37070	1991	87.84
3501	f	45	24196	1980	31311	1991	109.18
3501	f	50	20397	1980	27512	1991	138.63
3501	f	55	16033	1980	24182	1991	169.01
3501	f	60	12859	1980	20845	1991	216.19
3501	f	65	10510	1980	15357	1991	258.33
3501	f	70	7183	1980	10777	1991	299.45
3501	f	75	4553	1980	7599	1991	329.77
3501	f	80	3245	1980	6995	1991	560.91
3502	f	0	16874	1980	17001	1991	575.98
3502	f	1	59884	1980	72270	1991	76.96
3502	f	5	70254	1980	94897	1991	26.48
3502	f	10	71484	1980	91259	1991	27.91
3502	f	15	74465	1980	82279	1991	48.02
3502	f	20	68439	1980	81752	1991	59.36
3502	f	25	56707	1980	81299	1991	65.44
3502	f	30	47001	1980	74953	1991	76.58
3502	f	35	38723	1980	64652	1991	97.17
3502	f	40	35775	1980	52805	1991	121.12
3502	f	45	30345	1980	41790	1991	145.56
3502	f	50	27076	1980	36076	1991	188.17
3502	f	55	20563	1980	31060	1991	223.29
3502	f	60	16918	1980	27199	1991	291.36
3502	f	65	13583	1980	20124	1991	346.27
3502	f	70	9061	1980	13939	1991	394.15
3502	f	75	5893	1980	10055	1991	444.82
3502	f	80	4537	1980	9181	1991	775.22
3503	f	0	5906	1980	5059	1991	176.66
3503	f	1	22023	1980	20986	1991	24.15
3503	f	5	28458	1980	28063	1991	8.63
3503	f	10	29109	1980	30166	1991	9.54
3503	f	15	28850	1980	29064	1991	16.50
3503	f	20	23430	1980	26670	1991	18.37
3503	f	25	19291	1980	26079	1991	19.98
3503	f	30	16373	1980	23349	1991	23.27
3503	f	35	14016	1980	20277	1991	30.23
3503	f	40	12886	1980	17272	1991	38.44
3503	f	45	10496	1980	14168	1991	46.17
3503	f	50	8699	1980	12122	1991	57.44
3503	f	55	7340	1980	10322	1991	71.07
3503	f	60	5632	1980	8712	1991	88.00
3503	f	65	4492	1980	6664	1991	106.24
3503	f	70	3022	1980	4591	1991	121.02
3503	f	75	1824	1980	3229	1991	130.42
3503	f	80	1607	1980	3003	1991	242.61
3504	f	0	10975	1980	10377	1991	387.60
3504	f	1	40658	1980	42956	1991	52.74
3504	f	5	48483	1980	58667	1991	18.40
3504	f	10	47395	1980	58361	1991	19.30
3504	f	15	48978	1980	52717	1991	33.09
3504	f	20	42867	1980	48765	1991	38.50
3504	f	25	34778	1980	47906	1991	41.73
3504	f	30	27921	1980	44428	1991	48.31
3504	f	35	23591	1980	38631	1991	62.26
3504	f	40	23165	1980	31380	1991	79.64
3504	f	45	20922	1980	25215	1991	99.60
3504	f	50	18761	1980	22592	1991	131.28
3504	f	55	14642	1980	21126	1991	164.81
3504	f	60	12279	1980	18506	1991	216.85
3504	f	65	9638	1980	14054	1991	258.91
3504	f	70	6361	1980	9865	1991	295.46
3504	f	75	4080	1980	7081	1991	330.83
3504	f	80	3364	1980	6298	1991	583.44
3505	f	0	5506	1980	5465	1991	179.69
3505	f	1	20319	1980	23374	1991	24.67
3505	f	5	23192	1980	31016	1991	8.36
3505	f	10	22905	1980	31174	1991	8.88
3505	f	15	24553	1980	28143	1991	15.49
3505	f	20	22605	1980	27081	1991	18.87
3505	f	25	18619	1980	27321	1991	20.92
3505	f	30	14904	1980	24986	1991	24.00
3505	f	35	12420	1980	21248	1991	30.35
3505	f	40	11617	1980	17429	1991	38.13
3505	f	45	10489	1980	13682	1991	47.02
3505	f	50	9450	1980	12148	1991	61.91
3505	f	55	7541	1980	10758	1991	76.29
3505	f	60	5977	1980	9779	1991	99.91
3505	f	65	5121	1980	7301	1991	122.85
3505	f	70	3362	1980	5288	1991	142.27
3505	f	75	2184	1980	3723	1991	158.34
3505	f	80	1786	1980	3648	1991	294.97
3506	f	0	9235	1980	9431	1991	320.95
3506	f	1	33885	1980	39347	1991	43.56
3506	f	5	39146	1980	52404	1991	15.07
3506	f	10	38215	1980	51034	1991	15.69
3506	f	15	40720	1980	45923	1991	27.19
3506	f	20	37690	1980	44906	1991	33.61
3506	f	25	31364	1980	45688	1991	37.72
3506	f	30	26081	1980	41449	1991	43.78
3506	f	35	20935	1980	35760	1991	54.85
3506	f	40	19023	1980	29417	1991	68.11
3506	f	45	16900	1980	23154	1991	83.19
3506	f	50	16025	1980	19627	1991	109.59
3506	f	55	12144	1980	17448	1991	132.25
3506	f	60	9614	1980	16057	1991	174.97
3506	f	65	7715	1980	11906	1991	207.74
3506	f	70	5492	1980	8372	1991	245.12
3506	f	75	3410	1980	5804	1991	265.65
3506	f	80	2757	1980	5100	1991	462.07
3507	f	0	24755	1980	24869	1991	822.73
3507	f	1	87605	1980	103660	1991	109.09
3507	f	5	100287	1980	137211	1991	37.49
3507	f	10	99650	1980	135551	1991	39.69
3507	f	15	104595	1980	122747	1991	68.49
3507	f	20	101227	1980	123475	1991	87.87
3507	f	25	85450	1980	125268	1991	99.07
3507	f	30	67448	1980	116364	1991	114.11
3507	f	35	53952	1980	99554	1991	141.97
3507	f	40	48754	1980	78283	1991	171.34
3507	f	45	42545	1980	60414	1991	205.18
3507	f	50	38437	1980	51479	1991	265.31
3507	f	55	28827	1980	44990	1991	316.10
3507	f	60	23257	1980	39233	1991	408.97
3507	f	65	18775	1980	29083	1991	486.68
3507	f	70	11828	1980	19978	1991	538.07
3507	f	75	7848	1980	14181	1991	608.63
3507	f	80	6047	1980	12448	1991	1041.32
3508	f	0	8228	1980	6756	1991	253.63
3508	f	1	31106	1980	28418	1991	35.15
3508	f	5	40151	1980	37873	1991	12.50
3508	f	10	42885	1980	39429	1991	13.95
3508	f	15	40883	1980	37215	1991	23.37
3508	f	20	31787	1980	35258	1991	25.71
3508	f	25	24968	1980	32970	1991	26.71
3508	f	30	21244	1980	29036	1991	30.88
3508	f	35	19335	1980	25258	1991	41.46
3508	f	40	17572	1980	21017	1991	51.78
3508	f	45	15240	1980	18241	1991	65.98
3508	f	50	12375	1980	15665	1991	81.13
3508	f	55	9123	1980	13933	1991	96.68
3508	f	60	7001	1980	11447	1991	118.13
3508	f	65	5891	1980	8435	1991	142.95
3508	f	70	3901	1980	5733	1991	160.52
3508	f	75	2436	1980	3946	1991	173.23
3508	f	80	1954	1980	3771	1991	314.96
3509	f	0	4114	1980	3198	1991	135.45
3509	f	1	15303	1980	13938	1991	18.77
3509	f	5	18525	1980	18958	1991	6.51
3509	f	10	18878	1980	19924	1991	7.13
3509	f	15	18884	1980	18228	1991	12.10
3509	f	20	15829	1980	16747	1991	13.69
3509	f	25	12584	1980	16164	1991	14.54
3509	f	30	10414	1980	14963	1991	17.04
3509	f	35	9007	1980	12842	1991	22.09
3509	f	40	8267	1980	10749	1991	27.81
3509	f	45	7538	1980	8775	1991	35.23
3509	f	50	6440	1980	7731	1991	44.98
3509	f	55	4847	1980	7029	1991	54.74
3509	f	60	3910	1980	6208	1991	71.21
3509	f	65	3241	1980	4689	1991	86.76
3509	f	70	2089	1980	3181	1991	96.13
3509	f	75	1477	1980	2204	1991	110.06
3509	f	80	1160	1980	2141	1991	200.01
3510	f	0	4494	1980	4217	1991	167.31
3510	f	1	17631	1980	18123	1991	23.95
3510	f	5	22098	1980	23597	1991	8.37
3510	f	10	22362	1980	24111	1991	9.01
3510	f	15	21441	1980	22229	1991	15.00
3510	f	20	16989	1980	20640	1991	16.62
3510	f	25	14051	1980	19810	1991	17.96
3510	f	30	12244	1980	17539	1991	21.04
3510	f	35	10766	1980	15575	1991	28.02
3510	f	40	9877	1980	13073	1991	35.31
3510	f	45	8656	1980	11000	1991	44.55
3510	f	50	7402	1980	9397	1991	56.03
3510	f	55	6059	1980	8654	1991	71.35
3510	f	60	4967	1980	7379	1991	91.51
3510	f	65	3927	1980	5652	1991	110.15
3510	f	70	2395	1980	3869	1991	119.66
3510	f	75	1700	1980	2658	1991	136.59
3510	f	80	1250	1980	2395	1991	230.91
3511	f	0	7698	1980	7161	1991	361.30
3511	f	1	27391	1980	29001	1991	47.47
3511	f	5	32049	1980	37602	1991	15.82
3511	f	10	30583	1980	36427	1991	16.10
3511	f	15	28915	1980	31592	1991	25.88
3511	f	20	23601	1980	27812	1991	28.24
3511	f	25	19056	1980	26215	1991	29.80
3511	f	30	15830	1980	23678	1991	34.54
3511	f	35	13738	1980	20198	1991	44.86
3511	f	40	12329	1980	16560	1991	55.26
3511	f	45	10775	1980	13779	1991	69.26
3511	f	50	9408	1980	11530	1991	86.91
3511	f	55	7500	1980	10380	1991	107.89
3511	f	60	6079	1980	8761	1991	136.72
3511	f	65	4653	1980	6803	1991	163.27
3511	f	70	2922	1980	4683	1991	180.11
3511	f	75	1699	1980	2985	1991	180.35
3511	f	80	1410	1980	2498	1991	307.06
3512	f	0	17081	1980	17418	1991	663.53
3512	f	1	61300	1980	72635	1991	88.74
3512	f	5	69322	1980	95939	1991	30.11
3512	f	10	66235	1980	94152	1991	31.14
3512	f	15	69086	1980	83628	1991	53.05
3512	f	20	63209	1980	79551	1991	64.31
3512	f	25	52908	1980	80346	1991	72.04
3512	f	30	42710	1980	73269	1991	82.83
3512	f	35	35170	1980	62315	1991	104.06
3512	f	40	31672	1980	49644	1991	126.41
3512	f	45	27853	1980	38732	1991	153.10
3512	f	50	25221	1980	32668	1991	196.90
3512	f	55	19589	1980	28884	1991	239.51
3512	f	60	15394	1980	25256	1991	306.27
3512	f	65	12369	1980	18945	1991	366.63
3512	f	70	8350	1980	12891	1991	415.27
3512	f	75	5045	1980	8571	1991	433.80
3512	f	80	4036	1980	7792	1991	766.06
3513	f	0	16949	1980	16902	1991	659.13
3513	f	1	62882	1980	68968	1991	89.34
3513	f	5	71593	1980	91337	1991	30.25
3513	f	10	68055	1980	90925	1991	31.39
3513	f	15	69724	1980	79878	1991	52.75
3513	f	20	62315	1980	75181	1991	62.84
3513	f	25	53062	1980	76574	1991	71.21
3513	f	30	42642	1980	69993	1991	81.82
3513	f	35	33184	1980	60126	1991	100.91
3513	f	40	27362	1980	47330	1991	117.27
3513	f	45	23167	1980	35519	1991	136.22
3513	f	50	20953	1980	27951	1991	168.61
3513	f	55	15827	1980	23617	1991	197.62
3513	f	60	13032	1980	20679	1991	258.14
3513	f	65	9915	1980	15487	1991	301.62
3513	f	70	6392	1980	10493	1991	333.99
3513	f	75	4182	1980	7149	1991	366.35
3513	f	80	3858	1980	6324	1991	673.94
3514	f	0	3836	1980	3703	1991	158.34
3514	f	1	14882	1980	15019	1991	22.08
3514	f	5	16297	1980	19850	1991	7.16
3514	f	10	14399	1980	20147	1991	7.19
3514	f	15	12472	1980	16435	1991	10.72
3514	f	20	9668	1980	13216	1991	11.00
3514	f	25	8256	1980	12302	1991	11.87
3514	f	30	6972	1980	11081	1991	13.82
3514	f	35	6157	1980	9623	1991	18.20
3514	f	40	5252	1980	8014	1991	22.08
3514	f	45	4204	1980	6565	1991	26.30
3514	f	50	3801	1980	5734	1991	34.49
3514	f	55	3054	1980	4697	1991	40.84
3514	f	60	2272	1980	4315	1991	52.53
3514	f	65	2003	1980	3157	1991	64.42
3514	f	70	1211	1980	2107	1991	68.78
3514	f	75	688	1980	1386	1991	69.74
3514	f	80	659	1980	1272	1991	133.13
3515	f	0	183247	1980	152093	1991	6449.03
3515	f	1	629945	1980	645535	1991	840.51
3515	f	5	681121	1980	856511	1991	273.81
3515	f	10	631378	1980	829421	1991	276.28
3515	f	15	705462	1980	775497	1991	500.88
3515	f	20	756565	1980	798952	1991	680.60
3515	f	25	683649	1980	815225	1991	790.02
3515	f	30	544312	1980	756319	1991	910.20
3515	f	35	418803	1980	657955	1991	1124.92
3515	f	40	362056	1980	524485	1991	1342.10
3515	f	45	300497	1980	396280	1991	1557.81
3515	f	50	273158	1980	324756	1991	1975.89
3515	f	55	203593	1980	269762	1991	2278.81
3515	f	60	153113	1980	237443	1991	2860.22
3515	f	65	118240	1980	174910	1991	3332.79
3515	f	70	78954	1980	116747	1991	3718.44
3515	f	75	50239	1980	79258	1991	4016.03
3515	f	80	39623	1980	72243	1991	7041.96
4101	f	0	9030	1980	6572	1991	251.63
4101	f	1	37733	1980	26503	1991	60.44
4101	f	5	49737	1980	34492	1991	18.27
4101	f	10	52590	1980	35793	1991	18.68
4101	f	15	46600	1980	35144	1991	24.62
4101	f	20	34376	1980	32457	1991	28.54
4101	f	25	26361	1980	29490	1991	27.83
4101	f	30	22186	1980	24554	1991	31.92
4101	f	35	19892	1980	21254	1991	40.57
4101	f	40	16987	1980	17438	1991	47.59
4101	f	45	13544	1980	14784	1991	64.47
4101	f	50	10769	1980	12291	1991	72.57
4101	f	55	7956	1980	10723	1991	87.34
4101	f	60	5716	1980	8768	1991	103.73
4101	f	65	4934	1980	6145	1991	125.12
4101	f	70	2970	1980	4089	1991	137.36
4101	f	75	1745	1980	2813	1991	137.69
4101	f	80	1196	1980	2485	1991	206.50
4102	f	0	5604	1980	4355	1991	195.96
4102	f	1	22034	1980	17127	1991	44.96
4102	f	5	28889	1980	22183	1991	13.46
4102	f	10	29110	1980	21610	1991	13.05
4102	f	15	25265	1980	21717	1991	17.07
4102	f	20	18415	1980	19724	1991	19.50
4102	f	25	14328	1980	17491	1991	18.92
4102	f	30	11547	1980	14384	1991	21.09
4102	f	35	10054	1980	12143	1991	26.10
4102	f	40	8773	1980	9648	1991	30.53
4102	f	45	6859	1980	7868	1991	40.20
4102	f	50	5349	1980	6344	1991	43.88
4102	f	55	3863	1980	5421	1991	51.68
4102	f	60	2833	1980	4345	1991	61.09
4102	f	65	2475	1980	3103	1991	75.25
4102	f	70	1386	1980	2055	1991	79.47
4102	f	75	781	1980	1385	1991	76.99
4102	f	80	592	1980	1105	1991	112.77
4103	f	0	18788	1980	16623	1991	555.70
4103	f	1	71535	1980	66365	1991	122.60
4103	f	5	88738	1980	85483	1991	36.31
4103	f	10	93702	1980	86944	1991	36.89
4103	f	15	88353	1980	81730	1991	49.94
4103	f	20	72036	1980	81083	1991	63.72
4103	f	25	59416	1980	76819	1991	66.19
4103	f	30	48679	1980	66325	1991	76.14
4103	f	35	40551	1980	58760	1991	93.58
4103	f	40	34916	1980	47387	1991	110.01
4103	f	45	28604	1980	38338	1991	147.78
4103	f	50	23199	1980	30945	1991	166.45
4103	f	55	17711	1980	26528	1991	201.49
4103	f	60	13178	1980	21439	1991	241.69
4103	f	65	10776	1980	15850	1991	292.49
4103	f	70	6614	1980	10895	1991	329.61
4103	f	75	4014	1980	7403	1991	334.27
4103	f	80	2809	1980	6326	1991	496.10
